Customer_ID;Date_purchase;m
1279;21/11/2014;165
1280;07/09/2014;645
1280;16/11/2014;589
1281;08/12/2014;295
1281;11/09/2014;1035
1281;14/12/2014;887
1282;14/10/2014;168
1282;02/12/2014;67
1283;08/09/2014;537
1283;20/10/2014;486
1283;24/11/2014;179
1283;04/12/2014;128
1285;03/09/2014;145
1285;17/09/2014;145
1285;24/09/2014;218
1285;03/11/2014;170
1285;05/11/2014;728
1286;22/07/2014;1377
1286;07/12/2014;516
1287;29/11/2014;482
1287;18/12/2014;450
1287;08/12/2014;41
1287;10/12/2014;305
1287;24/12/2014;467
1287;24/12/2014;337
1288;01/09/2014;630
1288;07/12/2014;862
1288;10/12/2014;995
1288;13/08/2014;596
1288;25/07/2014;33
1288;21/07/2014;165
1288;24/10/2014;497
1288;16/12/2014;66
1290;24/09/2014;331
1290;16/10/2014;100
1290;20/11/2014;132
1291;09/08/2014;560
1291;20/08/2014;713
1291;07/10/2014;50
1291;19/09/2014;917
1291;22/12/2014;713
1291;06/08/2014;1070
1291;09/07/2014;356
1291;05/08/2014;407
1291;13/10/2014;1529
1291;05/08/2014;866
1291;26/12/2014;1479
1293;18/08/2014;270
1293;08/08/2014;90
1293;12/07/2014;1036
1293;19/11/2014;1126
1296;11/08/2014;68
1296;24/11/2014;479
1296;28/11/2014;410
1301;28/11/2014;541
1303;20/08/2014;89
1303;05/11/2014;112
1303;04/11/2014;36
1303;21/11/2014;179
1307;31/07/2014;337
1307;18/09/2014;61
1307;24/10/2014;583
1308;04/09/2014;452
1308;01/10/2014;543
1308;18/09/2014;307
1308;21/07/2014;144
1308;22/11/2014;126
1309;18/10/2014;217
1309;23/07/2014;361
1309;26/11/2014;361
1309;03/09/2014;246
1309;13/07/2014;58
1309;14/07/2014;419
1309;02/10/2014;274
1309;26/11/2014;231
1311;26/11/2014;392
1311;27/11/2014;196
1311;11/12/2014;784
1312;15/12/2014;217
1313;25/08/2014;564
1313;07/11/2014;197
1313;10/11/2014;564
1313;10/11/2014;253
1315;03/11/2014;568
1315;25/11/2014;284
1315;29/01/2015;473
1316;08/11/2014;168
1317;12/09/2014;186
1317;15/09/2014;186
1317;29/10/2014;133
1318;18/07/2014;282
1318;27/11/2014;56
1320;09/12/2014;198
1322;30/10/2014;427
1322;31/10/2014;32
1322;07/09/2014;213
1322;19/12/2014;493
1323;02/08/2014;1048
1323;05/10/2014;698
1323;09/11/2014;232
1325;29/08/2014;53
1325;31/08/2014;157
1325;27/10/2014;45
1326;08/11/2014;34
1326;20/11/2014;190
1326;27/10/2014;33
1326;23/11/2014;79
1327;18/08/2014;200
1327;30/09/2014;100
1327;02/10/2014;33
1328;17/11/2014;437
1331;15/01/2015;396
1332;03/08/2014;69
1332;08/08/2014;471
1332;24/11/2014;296
1332;18/12/2014;488
1333;11/10/2014;221
1333;15/08/2014;287
1333;19/10/2014;663
1333;24/10/2014;553
1333;03/08/2014;353
1333;25/11/2014;176
1335;04/09/2014;653
1335;03/09/2014;500
1335;22/10/2014;692
1335;14/12/2014;692
1336;01/12/2014;469
1337;25/10/2014;38
1337;08/07/2014;136
1337;11/11/2014;136
1339;23/11/2014;121
1340;26/08/2014;755
1340;16/10/2014;723
1340;23/11/2014;295
1340;26/08/2014;788
1340;29/08/2014;492
1340;13/11/2014;689
1340;28/10/2014;886
1340;23/12/2014;65
1341;27/09/2014;192
1341;08/10/2014;479
1341;17/08/2014;287
1341;14/07/2014;863
1341;15/11/2014;511
1343;29/07/2014;202
1343;11/11/2014;165
1343;07/10/2014;202
1343;26/10/2014;40
1343;06/08/2014;422
1343;18/01/2015;404
1344;21/11/2014;208
1346;07/10/2014;50
1346;19/11/2014;203
1347;26/10/2014;208
1347;11/12/2014;196
1347;13/12/2014;85
1347;27/11/2014;147
1347;13/12/2014;331
1350;21/10/2014;325
1350;08/11/2014;222
1351;31/10/2014;151
1352;04/12/2014;168
1355;05/11/2014;357
1355;25/08/2014;522
1355;14/11/2014;714
1359;28/07/2014;1243
1359;30/11/2014;248
1361;10/07/2014;192
1361;25/10/2014;962
1365;20/09/2014;29
1365;20/09/2014;266
1365;15/12/2014;95
1365;08/11/2014;202
1365;17/12/2014;63
1365;02/11/2014;53
1365;05/12/2014;31
1365;16/12/2014;31
1365;26/10/2014;85
1365;07/10/2014;170
1365;23/12/2014;170
1366;17/07/2014;389
1366;10/10/2014;432
1366;28/10/2014;1080
1368;11/08/2014;276
1368;22/10/2014;345
1368;08/11/2014;621
1369;30/07/2014;101
1369;11/10/2014;317
1369;13/10/2014;288
1369;11/10/2014;390
1369;14/10/2014;43
1370;08/09/2014;185
1370;14/07/2014;185
1370;13/10/2014;39
1370;04/07/2014;195
1370;28/08/2014;215
1370;03/11/2014;215
1371;01/12/2014;311
1372;02/11/2014;368
1373;25/09/2014;38
1373;13/09/2014;503
1373;26/10/2014;96
1374;06/08/2014;163
1374;06/09/2014;81
1374;26/08/2014;773
1374;03/09/2014;732
1374;25/10/2014;447
1376;01/11/2014;106
1376;05/11/2014;63
1380;03/11/2014;683
1382;27/10/2014;63
1382;20/08/2014;31
1382;06/07/2014;188
1382;14/08/2014;94
1382;19/08/2014;911
1382;13/11/2014;220
1383;26/07/2014;137
1383;10/08/2014;1239
1383;01/08/2014;1032
1383;18/09/2014;68
1383;14/09/2014;1032
1383;09/11/2014;481
1383;16/10/2014;1445
1383;25/10/2014;1514
1383;21/07/2014;1653
1383;03/12/2014;550
1384;29/07/2014;73
1384;01/10/2014;210
1384;13/09/2014;231
1384;02/11/2014;231
1384;11/10/2014;36
1384;01/11/2014;306
1384;30/11/2014;115
1386;11/08/2014;278
1386;08/11/2014;278
1387;04/07/2014;176
1387;01/08/2014;466
1387;10/09/2014;193
1387;21/10/2014;64
1388;21/10/2014;142
1389;31/08/2014;77
1389;20/11/2014;231
1390;19/10/2014;329
1390;10/08/2014;450
1390;11/09/2014;485
1390;23/08/2014;121
1390;22/11/2014;363
1392;16/11/2014;547
1392;17/11/2014;1278
1392;04/12/2014;547
1392;18/12/2014;182
1393;26/09/2014;95
1393;26/10/2014;471
1396;14/08/2014;138
1396;15/10/2014;517
1396;15/11/2014;103
1398;13/10/2014;307
1398;16/10/2014;396
1398;08/09/2014;198
1398;08/10/2014;72
1398;03/09/2014;522
1398;31/10/2014;126
1398;12/11/2014;144
1400;23/11/2014;765
1401;11/12/2014;351
1401;19/10/2014;165
1401;08/11/2014;372
1401;15/12/2014;144
1402;16/07/2014;773
1402;27/10/2014;541
1402;12/10/2014;464
1402;19/11/2014;309
1406;26/10/2014;311
1406;22/10/2014;651
1406;19/07/2014;850
1406;07/07/2014;226
1406;13/10/2014;311
1406;17/09/2014;113
1406;04/11/2014;113
1407;05/12/2014;514
1409;21/08/2014;329
1409;22/10/2014;247
1409;13/10/2014;598
1409;23/11/2014;392
1409;07/09/2014;392
1409;24/09/2014;268
1409;24/11/2014;329
1410;24/12/2014;537
1410;26/01/2015;537
1411;04/11/2014;218
1411;14/11/2014;480
1413;04/10/2014;157
1413;28/09/2014;283
1413;14/08/2014;41
1413;30/07/2014;293
1413;27/07/2014;31
1413;06/12/2014;283
1416;27/10/2014;577
1417;01/07/2014;333
1417;22/09/2014;222
1417;03/11/2014;333
1419;19/07/2014;37
1419;30/07/2014;45
1419;23/10/2014;228
1425;08/11/2014;335
1426;26/07/2014;322
1426;08/09/2014;310
1426;27/08/2014;124
1426;26/09/2014;62
1426;20/08/2014;124
1426;22/10/2014;111
1426;30/10/2014;198
1428;31/10/2014;454
1428;07/09/2014;227
1428;07/12/2014;227
1429;30/11/2014;683
1434;18/10/2014;260
1434;07/09/2014;29
1434;28/10/2014;391
1434;11/09/2014;221
1434;19/12/2014;313
1435;05/09/2014;84
1435;31/12/2014;325
1435;06/12/2014;255
1435;28/10/2014;42
1435;26/09/2014;311
1435;27/12/2014;155
1435;04/11/2014;84
1435;22/09/2014;298
1435;16/11/2014;212
1435;03/01/2015;169
4445;03/01/2015;29000
1437;02/12/2014;518
1439;03/12/2014;186
1439;15/09/2014;668
1439;29/11/2014;186
1439;17/07/2014;400
1439;27/08/2014;373
1439;06/08/2014;241
1439;15/12/2014;267
1440;12/10/2014;524
1440;13/10/2014;524
1440;21/10/2014;104
1442;02/01/2015;548
1443;30/07/2014;337
1443;20/09/2014;154
1443;04/12/2014;239
1443;24/09/2014;154
1443;02/10/2014;84
1443;09/09/2014;379
1443;13/12/2014;253
1443;31/07/2014;422
1443;14/12/2014;126
1443;04/11/2014;295
1443;17/12/2014;351
1445;29/09/2014;227
1445;17/08/2014;314
1445;14/11/2014;196
1445;30/09/2014;217
1445;07/11/2014;206
1445;28/07/2014;75
1445;18/10/2014;98
1445;11/12/2014;32
1446;19/12/2014;537
1447;16/11/2014;295
1448;12/09/2014;315
1448;13/08/2014;193
1448;13/09/2014;35
1448;24/08/2014;421
1448;16/11/2014;228
1452;29/10/2014;1027
1453;11/07/2014;543
1453;10/10/2014;85
1453;13/10/2014;829
1453;22/11/2014;343
1454;22/07/2014;679
1454;03/08/2014;213
1454;13/11/2014;127
1454;03/08/2014;1189
1454;02/10/2014;935
1454;10/11/2014;382
1454;19/10/2014;594
1454;15/12/2014;424
1455;15/07/2014;146
1455;21/08/2014;73
1455;02/08/2014;100
1455;03/10/2014;91
1455;02/08/2014;46
1455;17/08/2014;54
1455;01/08/2014;238
1455;03/10/2014;73
1455;13/08/2014;109
1455;01/09/2014;146
1455;31/08/2014;210
1455;17/08/2014;37
1455;30/10/2014;219
1455;13/09/2014;229
1455;30/10/2014;64
1455;04/12/2014;137
1457;06/11/2014;568
1457;30/10/2014;1499
1457;19/11/2014;361
1457;20/10/2014;568
1457;27/08/2014;1499
1457;03/08/2014;52
1457;06/07/2014;155
1457;23/09/2014;310
1457;22/11/2014;52
1459;28/08/2014;1200
1459;09/12/2014;150
1464;02/08/2014;330
1464;03/09/2014;34
1464;14/09/2014;287
1464;23/08/2014;315
1464;15/11/2014;143
1466;27/09/2014;503
1466;06/07/2014;366
1466;11/07/2014;160
1466;26/10/2014;664
1467;17/09/2014;850
1467;03/10/2014;242
1469;18/11/2014;163
1473;26/08/2014;527
1473;09/09/2014;183
1473;14/08/2014;91
1473;19/10/2014;114
1473;25/09/2014;458
1473;05/12/2014;413
1477;23/07/2014;546
1477;16/11/2014;156
1478;26/07/2014;127
1478;03/10/2014;236
1478;13/11/2014;72
1479;02/10/2014;818
1479;20/10/2014;106
1480;13/08/2014;488
1480;28/11/2014;610
1480;24/07/2014;396
1480;05/07/2014;396
1480;01/12/2014;244
1482;19/07/2014;92
1482;01/08/2014;106
1482;17/09/2014;253
1482;13/08/2014;212
1482;04/10/2014;318
1484;28/10/2014;80
1484;18/09/2014;460
1484;12/10/2014;143
1484;13/08/2014;47
1484;29/11/2014;396
1485;02/11/2014;365
1485;28/08/2014;237
1485;10/08/2014;36
1485;22/07/2014;456
1485;21/11/2014;328
1486;05/08/2014;690
1486;18/11/2014;690
1487;25/11/2014;720
1487;16/07/2014;920
1487;15/10/2014;560
1487;25/08/2014;400
1487;28/09/2014;280
1487;19/11/2014;1040
1487;08/07/2014;600
1487;15/12/2014;640
1488;27/08/2014;525
1488;26/11/2014;525
1490;23/10/2014;140
1490;24/10/2014;165
1490;02/11/2014;153
1490;20/11/2014;177
1490;15/11/2014;177
1490;12/12/2014;73
1490;22/12/2014;30
1491;22/07/2014;210
1491;30/10/2014;76
1492;27/10/2014;212
1492;11/10/2014;85
1492;09/12/2014;679
1492;15/07/2014;721
1492;11/11/2014;425
1492;08/08/2014;1145
1492;23/12/2014;1145
1494;17/12/2014;434
1496;24/12/2014;483
1496;18/01/2015;302
1497;07/12/2014;591
1499;22/10/2014;239
1500;25/08/2014;293
1500;12/10/2014;117
1500;22/08/2014;528
1500;10/11/2014;117
1502;02/08/2014;31
1502;24/07/2014;83
1502;27/08/2014;46
1502;04/08/2014;401
1502;27/09/2014;249
1502;09/08/2014;83
1502;05/11/2014;401
1503;29/10/2014;1325
1504;05/01/2015;347
1505;03/09/2014;313
1505;02/08/2014;135
1505;19/11/2014;303
1506;23/11/2014;388
1507;05/10/2014;264
1507;30/10/2014;397
1509;07/12/2014;363
1510;09/11/2014;344
1510;04/12/2014;1206
1510;06/11/2014;603
1510;31/10/2014;646
1510;09/11/2014;431
1510;10/07/2014;258
1510;01/01/2015;775
1511;14/08/2014;1300
1511;21/01/2015;144
1513;18/12/2014;682
1516;24/07/2014;762
1516;28/08/2014;789
1516;10/10/2014;163
1516;13/11/2014;109
1518;11/09/2014;254
1518;29/09/2014;406
1518;09/10/2014;508
1518;24/09/2014;127
1518;10/10/2014;584
1518;26/10/2014;279
1521;16/08/2014;619
1521;12/09/2014;642
1521;29/09/2014;573
1521;02/11/2014;321
1521;23/09/2014;344
1521;28/07/2014;550
1521;04/11/2014;229
1523;17/10/2014;585
1523;03/11/2014;346
1524;20/10/2014;631
1524;30/09/2014;1040
1524;04/11/2014;482
1524;21/09/2014;148
1524;05/07/2014;668
1524;16/11/2014;928
1525;29/07/2014;41
1525;06/11/2014;247
1525;14/12/2014;247
1526;02/12/2014;244
1526;24/01/2015;39
1529;11/09/2014;606
1529;30/11/2014;134
1532;03/11/2014;84
1532;19/08/2014;1135
1532;28/10/2014;84
1532;05/10/2014;1219
1532;24/11/2014;378
1535;24/10/2014;414
1538;08/11/2014;1015
1539;17/11/2014;238
1539;10/12/2014;477
1540;10/10/2014;1013
1540;06/10/2014;905
1540;30/07/2014;723
1540;09/10/2014;470
1540;22/09/2014;144
1540;25/10/2014;795
1541;01/08/2014;632
1541;09/09/2014;364
1541;06/10/2014;559
1541;28/09/2014;510
1541;04/09/2014;583
1541;17/10/2014;243
1543;19/10/2014;394
1544;22/07/2014;337
1544;06/08/2014;262
1544;24/10/2014;638
1548;28/08/2014;134
1548;29/09/2014;871
1548;01/11/2014;402
1548;30/10/2014;134
1548;04/12/2014;938
1548;12/12/2014;268
1549;20/08/2014;44
1549;03/10/2014;264
1549;18/10/2014;209
1549;25/10/2014;187
1550;09/09/2014;636
1550;22/09/2014;783
1550;12/07/2014;734
1550;27/10/2014;734
1550;13/11/2014;195
1550;06/10/2014;195
1550;17/08/2014;685
1550;03/12/2014;343
1551;07/08/2014;702
1551;09/08/2014;393
1551;03/10/2014;787
1551;14/11/2014;449
1552;20/08/2014;410
1552;24/07/2014;638
1552;08/11/2014;342
1553;19/11/2014;389
1554;11/08/2014;1260
1554;22/09/2014;180
1554;15/07/2014;855
1554;02/11/2014;630
1554;05/07/2014;495
1554;02/10/2014;675
1554;30/10/2014;810
1554;10/01/2015;675
1554;10/12/2014;45
1554;29/10/2014;1305
1554;04/10/2014;630
1554;21/01/2015;315
1555;12/09/2014;450
1555;10/11/2014;526
1556;24/11/2014;221
1557;13/11/2014;431
1557;13/12/2014;345
1557;01/12/2014;431
1557;11/01/2015;258
1559;27/09/2014;54
1559;09/10/2014;108
1561;26/09/2014;126
1561;23/08/2014;503
1561;14/09/2014;579
1561;18/11/2014;151
1561;02/12/2014;528
1562;20/07/2014;183
1562;17/12/2014;33
1563;21/11/2014;670
1564;26/09/2014;363
1564;05/07/2014;467
1564;06/11/2014;415
1564;11/08/2014;389
1564;07/11/2014;727
1565;06/09/2014;111
1565;13/07/2014;223
1565;19/08/2014;669
1565;24/10/2014;446
1566;16/07/2014;493
1566;13/11/2014;31
1567;12/07/2014;508
1567;04/08/2014;264
1567;07/09/2014;528
1567;15/11/2014;590
1567;29/11/2014;590
1570;20/11/2014;134
1570;30/11/2014;134
1570;14/12/2014;59
1574;21/09/2014;323
1574;07/08/2014;201
1574;06/10/2014;108
1575;05/09/2014;276
1575;13/12/2014;331
1577;27/12/2014;383
1577;16/01/2015;230
1578;24/10/2014;187
1578;14/08/2014;254
1578;02/11/2014;45
1578;16/09/2014;38
1578;28/08/2014;48
1578;21/07/2014;203
1578;12/07/2014;228
1578;19/10/2014;50
1578;25/08/2014;228
1578;25/11/2014;135
1579;10/07/2014;129
1579;17/10/2014;32
1579;23/07/2014;461
1579;12/07/2014;295
1579;28/10/2014;442
1579;29/10/2014;442
1580;16/10/2014;325
1580;28/10/2014;72
1580;12/11/2014;325
1582;05/10/2014;494
1583;21/08/2014;932
1583;31/10/2014;211
1583;07/12/2014;424
1585;25/11/2014;75
1585;25/07/2014;376
1585;28/11/2014;75
1586;18/09/2014;709
1586;09/09/2014;979
1586;31/07/2014;472
1586;10/11/2014;911
1591;18/07/2014;569
1591;24/10/2014;731
1596;20/09/2014;925
1596;26/09/2014;351
1596;01/08/2014;191
1596;15/12/2014;638
1597;15/08/2014;233
1597;16/09/2014;467
1597;16/10/2014;966
1597;23/09/2014;200
1597;30/09/2014;766
1597;09/12/2014;799
1598;14/10/2014;665
1598;13/07/2014;110
1598;07/08/2014;812
1598;03/09/2014;627
1598;04/11/2014;996
1598;14/08/2014;516
1598;04/11/2014;627
1600;08/07/2014;258
1600;18/10/2014;238
1600;22/12/2014;119
1600;14/07/2014;517
1600;29/12/2014;517
1601;02/08/2014;303
1601;20/08/2014;272
1601;03/12/2014;363
1602;20/10/2014;152
1602;16/11/2014;217
1602;29/10/2014;207
1602;24/10/2014;141
1602;12/12/2014;43
1602;06/11/2014;185
1602;20/10/2014;294
1602;09/12/2014;108
1602;27/11/2014;174
1602;17/11/2014;66
1602;22/12/2014;305
1603;17/08/2014;230
1603;01/11/2014;458
1603;19/08/2014;312
1603;18/11/2014;41
1603;21/11/2014;604
1606;05/09/2014;519
1606;21/08/2014;99
1606;13/07/2014;419
1606;23/09/2014;179
1606;03/11/2014;179
1609;03/10/2014;118
1609;23/10/2014;288
1609;14/10/2014;373
1609;29/10/2014;474
1609;17/10/2014;118
1609;04/10/2014;203
1609;10/10/2014;390
1609;09/12/2014;339
1609;11/10/2014;305
1609;13/11/2014;51
1609;15/12/2014;424
1610;25/11/2014;378
1610;27/11/2014;378
1611;06/10/2014;178
1611;29/10/2014;357
1612;11/09/2014;56
1612;21/10/2014;568
1612;17/12/2014;113
1612;17/12/2014;227
1615;18/08/2014;625
1615;09/11/2014;781
1616;22/08/2014;160
1616;05/11/2014;267
1618;26/07/2014;617
1618;07/11/2014;462
1625;21/10/2014;430
1626;12/11/2014;446
1633;01/08/2014;30
1633;23/10/2014;470
1633;04/07/2014;470
1633;03/07/2014;470
1633;02/07/2014;668
1633;13/07/2014;247
1633;28/10/2014;123
1635;20/11/2014;194
1638;02/10/2014;136
1638;27/11/2014;195
1642;03/12/2014;342
1642;14/12/2014;78
1642;11/12/2014;342
1642;26/12/2014;342
1642;11/01/2015;552
1642;09/01/2015;105
1642;18/01/2015;789
1644;29/11/2014;119
1644;08/11/2014;119
1644;24/11/2014;119
1644;27/10/2014;89
1644;05/07/2014;403
1644;15/12/2014;343
1646;15/01/2015;876
1646;31/08/2014;307
1646;25/11/2014;1095
1646;04/11/2014;175
1646;13/01/2015;876
1646;10/08/2014;87
1646;11/07/2014;131
1646;09/11/2014;131
1646;12/08/2014;1139
1646;01/07/2014;394
1646;28/01/2015;307
1647;25/07/2014;372
1647;10/09/2014;65
1647;28/08/2014;240
1647;08/09/2014;153
1647;02/11/2014;525
1649;23/07/2014;387
1649;16/09/2014;348
1649;12/10/2014;310
1650;01/07/2014;202
1650;10/12/2014;910
1651;24/08/2014;374
1651;24/10/2014;674
1652;13/09/2014;237
1652;18/07/2014;150
1652;29/10/2014;237
1653;29/09/2014;94
1653;20/11/2014;132
1654;27/09/2014;110
1654;10/10/2014;36
1654;22/07/2014;55
1654;19/07/2014;64
1654;20/07/2014;119
1654;01/11/2014;212
1654;18/11/2014;73
1655;23/09/2014;261
1655;18/01/2015;145
1657;21/08/2014;114
1657;02/08/2014;456
1657;29/10/2014;38
1658;17/08/2014;632
1658;28/09/2014;547
1658;08/11/2014;505
1660;06/12/2014;421
1662;11/09/2014;152
1662;24/10/2014;267
1662;27/12/2014;44
1664;19/10/2014;1013
1664;08/12/2014;867
1665;16/10/2014;108
1666;27/10/2014;985
1666;23/09/2014;295
1666;13/09/2014;329
1666;30/11/2014;525
1671;10/11/2014;546
1672;06/09/2014;467
1672;06/11/2014;702
1674;27/11/2014;139
1674;07/10/2014;419
1674;01/07/2014;559
1674;30/09/2014;1012
1674;02/12/2014;174
1676;02/08/2014;460
1676;04/11/2014;364
1677;05/09/2014;307
1677;02/10/2014;123
1677;18/10/2014;461
1677;08/09/2014;46
1677;12/10/2014;92
1677;26/10/2014;399
1680;05/07/2014;454
1680;12/09/2014;160
1680;23/07/2014;668
1680;01/10/2014;374
1682;06/09/2014;186
1682;25/09/2014;93
1682;24/09/2014;139
1682;21/11/2014;325
1682;29/11/2014;46
1682;12/12/2014;127
1682;05/11/2014;139
1682;06/09/2014;82
1682;06/10/2014;244
1682;29/12/2014;244
1683;22/11/2014;1055
1685;29/10/2014;285
1686;11/08/2014;135
1686;01/11/2014;101
1688;25/11/2014;361
1692;14/12/2014;775
1692;18/12/2014;581
1697;01/09/2014;186
1697;24/08/2014;332
1697;03/08/2014;385
1697;08/09/2014;79
1697;01/11/2014;79
1698;19/11/2014;200
1700;12/12/2014;754
1700;26/01/2015;323
1702;13/07/2014;303
1702;16/08/2014;134
1702;13/12/2014;33
1703;01/07/2014;116
1703;04/08/2014;233
1703;03/12/2014;221
1703;27/11/2014;190
1703;27/09/2014;158
1703;25/08/2014;105
1703;15/12/2014;221
1704;16/08/2014;225
1704;10/08/2014;592
1704;26/10/2014;197
1705;12/11/2014;163
1705;02/10/2014;632
1705;04/09/2014;351
1705;04/09/2014;656
1705;13/07/2014;374
1705;14/11/2014;679
1706;11/09/2014;406
1706;30/11/2014;135
1708;06/08/2014;379
1708;14/08/2014;488
1708;31/10/2014;786
1710;10/07/2014;400
1710;18/07/2014;311
1710;19/12/2014;444
1711;13/11/2014;588
1713;30/11/2014;732
1715;27/11/2014;106
1715;26/08/2014;301
1715;31/10/2014;35
1715;27/09/2014;35
1715;16/07/2014;248
1715;11/12/2014;424
